time_ns,event,entity,role_or_zone_or_state,requested_or_target_bps,commanded_or_aggreq_bps,applied_bps,owner,queue_B_or_phase,Q_pred_B,boost_bps,drain_bps
2021735000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021740000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021745000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021750000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021755000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021760000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021765000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021770000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021775000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021780000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021785000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021790000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021795000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021800000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021805000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021810000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021815000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021820000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021825000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021830000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021835000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021840000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021845000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021850000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021855000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021860000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021865000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021870000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021875000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021880000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021885000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021890000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021895000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021900000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021905000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021910000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021915000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021920000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021925000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021930000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021935000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021940000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021945000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021950000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021955000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2021960000,epoch,link0,GREEN,0,0,10005672848,,18864,28310,0,0
2021965000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2021970000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021975000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021980000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2021985000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2021990000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2021995000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022000000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022005000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022010000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022015000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022020000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022025000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022030000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022035000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022040000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022045000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022050000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022055000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022060000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022065000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022070000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022075000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022080000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022085000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022090000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022095000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022100000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022105000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022110000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022115000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022120000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022125000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022130000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022135000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022140000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022145000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022150000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022155000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022160000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022165000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022170000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022175000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022180000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022185000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022190000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022195000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022200000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022205000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022210000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022215000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022220000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022225000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022230000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022235000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022240000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022245000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022250000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022255000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022260000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022265000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022270000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022275000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022280000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022285000,epoch,link0,GREEN,0,0,10005672848,,18864,28310,0,0
2022290000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022295000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022300000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022305000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022310000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022315000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022320000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022325000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022330000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022335000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022340000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022345000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022350000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022355000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022360000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022365000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022370000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022375000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022380000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022385000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022390000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022395000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022400000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022405000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022410000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022415000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022420000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022425000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022430000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022435000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022440000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022445000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022450000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022455000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022460000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022465000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022470000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022475000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022480000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022485000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022490000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022495000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022500000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022505000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022510000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022515000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022520000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022525000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022530000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022535000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022540000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022545000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022550000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022555000,epoch,link0,GREEN,0,0,10005672848,,18864,28310,0,0
2022560000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022565000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022570000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022575000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022580000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022585000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022590000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022595000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022600000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022605000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022610000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022615000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022620000,epoch,link0,GREEN,0,0,10005672848,,22008,30336,0,0
2022625000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022630000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022635000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022640000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022645000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022650000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022655000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022660000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022665000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022670000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022675000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022680000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022685000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022690000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022695000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022700000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022705000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022710000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022715000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022720000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022725000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022730000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022735000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022740000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022745000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022750000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022755000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022760000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022765000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022770000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022775000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022780000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022785000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022790000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022795000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022800000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022805000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022810000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022815000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022820000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022825000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022830000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022835000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022840000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022845000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022850000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022855000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022860000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022865000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022870000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022875000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2022880000,epoch,link0,GREEN,0,0,10005672848,,18864,28310,0,0
2022885000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022890000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022895000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022900000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022905000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022910000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022915000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022920000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022925000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022930000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022935000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022940000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022945000,epoch,link0,GREEN,0,0,10005672848,,22008,30336,0,0
2022950000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022955000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022960000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2022965000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022970000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022975000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022980000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2022985000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2022990000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2022995000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023000000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023005000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023010000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023015000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023020000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023025000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023030000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023035000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2023040000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023045000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023050000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023055000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023060000,epoch,link0,GREEN,0,0,10005672848,,22008,30336,0,0
2023065000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023070000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023075000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023080000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023085000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023090000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023095000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023100000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023105000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023110000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023115000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023120000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023125000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023130000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023135000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023140000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023145000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023150000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023155000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023160000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023165000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023170000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023175000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023180000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023185000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023190000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023195000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023200000,epoch,link0,GREEN,51108717,0,10005672848,,16768,25096,0,0
2023205000,epoch,link0,GREEN,0,0,10005672848,,18864,28310,0,0
2023210000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023215000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023220000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023225000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023230000,epoch,link0,GREEN,0,0,10005672848,,22008,30336,0,0
2023235000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023240000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023245000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023250000,epoch,link0,GREEN,0,0,10005672848,,18864,27192,0,0
2023255000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023260000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023265000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023270000,epoch,link0,GREEN,0,0,10005672848,,22008,30336,0,0
2023275000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023280000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023285000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023290000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023295000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023300000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023305000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023310000,epoch,link0,GREEN,3200146,0,10005672848,,17816,26144,0,0
2023315000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023320000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023325000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023330000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
2023335000,epoch,link0,GREEN,0,0,10005672848,,19912,28240,0,0
2023340000,epoch,link0,GREEN,0,0,10005672848,,20960,29288,0,0
